Date,Country/Region,value
2020-07-15,Cuba,0.0
2020-07-16,Cuba,0.0
2020-07-17,Cuba,0.0
2020-07-18,Cuba,0.0
2020-07-19,Cuba,0.0
2020-07-20,Cuba,0.0
2020-07-21,Cuba,0.0
2020-07-22,Cuba,0.0
2020-07-23,Cuba,0.0
2020-07-24,Cuba,0.0
2020-07-25,Cuba,0.0
2020-07-26,Cuba,0.0
2020-07-27,Cuba,0.0
2020-01-22,Cyprus,
2020-01-23,Cyprus,
2020-01-24,Cyprus,
2020-01-25,Cyprus,
2020-01-26,Cyprus,
2020-01-27,Cyprus,
2020-01-28,Cyprus,
2020-01-29,Cyprus,
2020-01-30,Cyprus,
2020-01-31,Cyprus,
2020-02-01,Cyprus,
2020-02-02,Cyprus,
2020-02-03,Cyprus,
2020-02-04,Cyprus,
2020-02-05,Cyprus,
2020-02-06,Cyprus,
2020-02-07,Cyprus,
2020-02-08,Cyprus,
2020-02-09,Cyprus,
2020-02-10,Cyprus,
2020-02-11,Cyprus,
2020-02-12,Cyprus,
2020-02-13,Cyprus,
2020-02-14,Cyprus,
2020-02-15,Cyprus,
2020-02-16,Cyprus,
2020-02-17,Cyprus,
2020-02-18,Cyprus,
2020-02-19,Cyprus,
2020-02-20,Cyprus,
2020-02-21,Cyprus,
2020-02-22,Cyprus,
2020-02-23,Cyprus,
2020-02-24,Cyprus,
2020-02-25,Cyprus,
2020-02-26,Cyprus,
2020-02-27,Cyprus,
2020-02-28,Cyprus,
2020-02-29,Cyprus,
2020-03-01,Cyprus,
2020-03-02,Cyprus,
2020-03-03,Cyprus,
2020-03-04,Cyprus,
2020-03-05,Cyprus,
2020-03-06,Cyprus,
2020-03-07,Cyprus,
2020-03-08,Cyprus,
2020-03-09,Cyprus,
2020-03-10,Cyprus,
2020-03-11,Cyprus,
2020-03-12,Cyprus,
2020-03-13,Cyprus,
2020-03-14,Cyprus,
2020-03-15,Cyprus,
2020-03-16,Cyprus,
2020-03-17,Cyprus,
2020-03-18,Cyprus,
2020-03-19,Cyprus,
2020-03-20,Cyprus,
2020-03-21,Cyprus,
2020-03-22,Cyprus,
2020-03-23,Cyprus,
2020-03-24,Cyprus,
2020-03-25,Cyprus,
2020-03-26,Cyprus,
2020-03-27,Cyprus,inf
2020-03-28,Cyprus,inf
2020-03-29,Cyprus,inf
2020-03-30,Cyprus,14.2857
2020-03-31,Cyprus,14.2857
2020-04-01,Cyprus,4.7619
2020-04-02,Cyprus,4.7619
2020-04-03,Cyprus,4.7619
2020-04-04,Cyprus,2.7778
2020-04-05,Cyprus,2.7778
2020-04-06,Cyprus,0.0
2020-04-07,Cyprus,0.0
2020-04-08,Cyprus,0.0
2020-04-09,Cyprus,0.0
2020-04-10,Cyprus,0.0
2020-04-11,Cyprus,0.0
2020-04-12,Cyprus,0.0
2020-04-13,Cyprus,0.0
2020-04-14,Cyprus,0.0
2020-04-15,Cyprus,0.0
2020-04-16,Cyprus,0.0
2020-04-17,Cyprus,0.0
2020-04-18,Cyprus,0.0
2020-04-19,Cyprus,0.0
2020-04-20,Cyprus,0.0
2020-04-21,Cyprus,0.0
2020-04-22,Cyprus,0.0
2020-04-23,Cyprus,0.0
2020-04-24,Cyprus,0.0
2020-04-25,Cyprus,0.0
2020-04-26,Cyprus,0.0
2020-04-27,Cyprus,0.0
2020-04-28,Cyprus,0.0
2020-04-29,Cyprus,0.0
2020-04-30,Cyprus,0.0
2020-05-01,Cyprus,0.0
2020-05-02,Cyprus,0.0
2020-05-03,Cyprus,0.0
2020-05-04,Cyprus,0.0
2020-05-05,Cyprus,0.0
2020-05-06,Cyprus,0.0
2020-05-07,Cyprus,0.0
2020-05-08,Cyprus,0.0
2020-05-09,Cyprus,0.0
2020-05-10,Cyprus,0.0
2020-05-11,Cyprus,0.0
2020-05-12,Cyprus,0.0
2020-05-13,Cyprus,0.0
2020-05-14,Cyprus,0.0
2020-05-15,Cyprus,0.0
2020-05-16,Cyprus,0.0
2020-05-17,Cyprus,0.0
2020-05-18,Cyprus,0.0
2020-05-19,Cyprus,0.0
2020-05-20,Cyprus,0.0
2020-05-21,Cyprus,0.0
2020-05-22,Cyprus,0.0
2020-05-23,Cyprus,0.0
2020-05-24,Cyprus,0.0
2020-05-25,Cyprus,0.0
2020-05-26,Cyprus,0.0
2020-05-27,Cyprus,0.0
2020-05-28,Cyprus,0.0
2020-05-29,Cyprus,0.0
2020-05-30,Cyprus,0.0
2020-05-31,Cyprus,0.0
2020-06-01,Cyprus,0.0
2020-06-02,Cyprus,0.0
2020-06-03,Cyprus,0.0
2020-06-04,Cyprus,
2020-06-05,Cyprus,
2020-06-06,Cyprus,
2020-06-07,Cyprus,
2020-06-08,Cyprus,
2020-06-09,Cyprus,
2020-06-10,Cyprus,
2020-06-11,Cyprus,
2020-06-12,Cyprus,
2020-06-13,Cyprus,
2020-06-14,Cyprus,0.0
2020-06-15,Cyprus,0.0
2020-06-16,Cyprus,0.0
2020-06-17,Cyprus,0.0
2020-06-18,Cyprus,0.0
2020-06-19,Cyprus,0.0
2020-06-20,Cyprus,0.0
2020-06-21,Cyprus,0.0
2020-06-22,Cyprus,0.0
2020-06-23,Cyprus,0.0
2020-06-24,Cyprus,0.0
2020-06-25,Cyprus,0.0
2020-06-26,Cyprus,0.0
2020-06-27,Cyprus,0.0
2020-06-28,Cyprus,0.0
2020-06-29,Cyprus,0.0
2020-06-30,Cyprus,0.0
2020-07-01,Cyprus,0.0
2020-07-02,Cyprus,0.0
2020-07-03,Cyprus,0.0
2020-07-04,Cyprus,0.0
2020-07-05,Cyprus,0.0
2020-07-06,Cyprus,0.0
2020-07-07,Cyprus,0.0
2020-07-08,Cyprus,0.0
2020-07-09,Cyprus,0.0
2020-07-10,Cyprus,
2020-07-11,Cyprus,
2020-07-12,Cyprus,
2020-07-13,Cyprus,
2020-07-14,Cyprus,
2020-07-15,Cyprus,
2020-07-16,Cyprus,
2020-07-17,Cyprus,
2020-07-18,Cyprus,
2020-07-19,Cyprus,
2020-07-20,Cyprus,
2020-07-21,Cyprus,
2020-07-22,Cyprus,
2020-07-23,Cyprus,
2020-07-24,Cyprus,
2020-07-25,Cyprus,
2020-07-26,Cyprus,
2020-07-27,Cyprus,
2020-01-22,Czechia,
2020-01-23,Czechia,
2020-01-24,Czechia,
2020-01-25,Czechia,
2020-01-26,Czechia,
2020-01-27,Czechia,
2020-01-28,Czechia,
2020-01-29,Czechia,
2020-01-30,Czechia,
2020-01-31,Czechia,
2020-02-01,Czechia,
2020-02-02,Czechia,
2020-02-03,Czechia,
2020-02-04,Czechia,
2020-02-05,Czechia,
2020-02-06,Czechia,
2020-02-07,Czechia,
2020-02-08,Czechia,
2020-02-09,Czechia,
2020-02-10,Czechia,
2020-02-11,Czechia,
2020-02-12,Czechia,
2020-02-13,Czechia,
2020-02-14,Czechia,
2020-02-15,Czechia,
2020-02-16,Czechia,
2020-02-17,Czechia,
2020-02-18,Czechia,
2020-02-19,Czechia,
2020-02-20,Czechia,
2020-02-21,Czechia,
2020-02-22,Czechia,
2020-02-23,Czechia,
2020-02-24,Czechia,
2020-02-25,Czechia,
2020-02-26,Czechia,
2020-02-27,Czechia,
2020-02-28,Czechia,
2020-02-29,Czechia,
2020-03-01,Czechia,
2020-03-02,Czechia,
2020-03-03,Czechia,
2020-03-04,Czechia,
2020-03-05,Czechia,
2020-03-06,Czechia,
2020-03-07,Czechia,
2020-03-08,Czechia,
2020-03-09,Czechia,
2020-03-10,Czechia,
2020-03-11,Czechia,
2020-03-12,Czechia,
2020-03-13,Czechia,
2020-03-14,Czechia,
2020-03-15,Czechia,
2020-03-16,Czechia,
2020-03-17,Czechia,
2020-03-18,Czechia,
2020-03-19,Czechia,
2020-03-20,Czechia,
2020-03-21,Czechia,
2020-03-22,Czechia,
2020-03-23,Czechia,
2020-03-24,Czechia,
2020-03-25,Czechia,inf
2020-03-26,Czechia,inf
2020-03-27,Czechia,inf
2020-03-28,Czechia,inf
2020-03-29,Czechia,inf
2020-03-30,Czechia,42.8571
2020-03-31,Czechia,57.1429
2020-04-01,Czechia,23.8095
2020-04-02,Czechia,11.6279
2020-04-03,Czechia,9.375
2020-04-04,Czechia,10.9375
2020-04-05,Czechia,8.8608
2020-04-06,Czechia,7.0175
2020-04-07,Czechia,4.878
2020-04-08,Czechia,4.0724
2020-04-09,Czechia,3.5842
2020-04-10,Czechia,2.8662
2020-04-11,Czechia,2.6385
2020-04-12,Czechia,2.3753
2020-04-13,Czechia,1.9108
2020-04-14,Czechia,1.8182
2020-04-15,Czechia,1.6474
2020-04-16,Czechia,1.2048
2020-04-17,Czechia,1.087
2020-04-18,Czechia,0.8906
2020-04-19,Czechia,0.8304
2020-04-20,Czechia,0.8037
2020-04-21,Czechia,0.7001
2020-04-22,Czechia,0.6459
2020-04-23,Czechia,0.6615
2020-04-24,Czechia,0.6719
2020-04-25,Czechia,0.5834
2020-04-26,Czechia,0.5741
2020-04-27,Czechia,0.4706
2020-04-28,Czechia,0.4825
2020-04-29,Czechia,0.3717
2020-04-30,Czechia,0.5135
2020-05-01,Czechia,0.5714
2020-05-02,Czechia,0.5891
2020-05-03,Czechia,0.6289
2020-05-04,Czechia,0.6826
2020-05-05,Czechia,0.7005
2020-05-06,Czechia,1.0616
2020-05-07,Czechia,1.1468
2020-05-08,Czechia,1.0438
2020-05-09,Czechia,0.8351
2020-05-10,Czechia,1.0941
2020-05-11,Czechia,0.9029
2020-05-12,Czechia,0.9662
2020-05-13,Czechia,1.0
2020-05-14,Czechia,0.7772
2020-05-15,Czechia,0.6993
2020-05-16,Czechia,0.7126
2020-05-17,Czechia,0.7246
2020-05-18,Czechia,0.4662
2020-05-19,Czechia,0.7126
2020-05-20,Czechia,0.5
2020-05-21,Czechia,0.4444
2020-05-22,Czechia,0.4914
2020-05-23,Czechia,0.7634
2020-05-24,Czechia,0.5495
2020-05-25,Czechia,0.8403
2020-05-26,Czechia,0.6231
2020-05-27,Czechia,0.6231
2020-05-28,Czechia,0.6667
2020-05-29,Czechia,0.3891
2020-05-30,Czechia,0.3584
2020-05-31,Czechia,0.369
2020-06-01,Czechia,0.4
2020-06-02,Czechia,0.4
2020-06-03,Czechia,0.4115
2020-06-04,Czechia,0.5181
2020-06-05,Czechia,0.5376
2020-06-06,Czechia,0.5848
2020-06-07,Czechia,0.6098
2020-06-08,Czechia,0.6369
2020-06-09,Czechia,0.5848
2020-06-10,Czechia,0.6667
2020-06-11,Czechia,0.0
2020-06-12,Czechia,0.0
2020-06-13,Czechia,0.0
2020-06-14,Czechia,0.0
2020-06-15,Czechia,0.0
2020-06-16,Czechia,0.0
2020-06-17,Czechia,0.0
2020-06-18,Czechia,1.0753
2020-06-19,Czechia,1.5625
2020-06-20,Czechia,1.4085
2020-06-21,Czechia,1.5625
2020-06-22,Czechia,1.5625
2020-06-23,Czechia,1.5625
2020-06-24,Czechia,1.7544
2020-06-25,Czechia,3.5088
2020-06-26,Czechia,3.5088
2020-06-27,Czechia,3.5088
2020-06-28,Czechia,3.125
2020-06-29,Czechia,3.125
2020-06-30,Czechia,1.7544
2020-07-01,Czechia,1.2658
2020-07-02,Czechia,1.0753
2020-07-03,Czechia,0.8264
2020-07-04,Czechia,0.0
2020-07-05,Czechia,0.0
2020-07-06,Czechia,0.0
2020-07-07,Czechia,0.0
2020-07-08,Czechia,0.0
2020-07-09,Czechia,0.0
2020-07-10,Czechia,0.0
2020-07-11,Czechia,0.0
2020-07-12,Czechia,0.9346
2020-07-13,Czechia,0.0
2020-07-14,Czechia,1.0
2020-07-15,Czechia,1.1628
2020-07-16,Czechia,0.0
2020-07-17,Czechia,2.0
2020-07-18,Czechia,4.7619
2020-07-19,Czechia,4.7619
2020-07-20,Czechia,3.4483
2020-07-21,Czechia,2.7778
2020-07-22,Czechia,2.3256
2020-07-23,Czechia,2.3256
2020-07-24,Czechia,14.2857
2020-07-25,Czechia,5.5556
2020-07-26,Czechia,4.0
2020-07-27,Czechia,2.5316
2020-01-22,Denmark,
2020-01-23,Denmark,
2020-01-24,Denmark,
2020-01-25,Denmark,
2020-01-26,Denmark,
2020-01-27,Denmark,
2020-01-28,Denmark,
2020-01-29,Denmark,
2020-01-30,Denmark,
2020-01-31,Denmark,
2020-02-01,Denmark,
2020-02-02,Denmark,
2020-02-03,Denmark,
2020-02-04,Denmark,
2020-02-05,Denmark,
2020-02-06,Denmark,
2020-02-07,Denmark,
2020-02-08,Denmark,
2020-02-09,Denmark,
2020-02-10,Denmark,
2020-02-11,Denmark,
2020-02-12,Denmark,
2020-02-13,Denmark,
2020-02-14,Denmark,
2020-02-15,Denmark,
2020-02-16,Denmark,
2020-02-17,Denmark,
2020-02-18,Denmark,
2020-02-19,Denmark,
2020-02-20,Denmark,
2020-02-21,Denmark,
2020-02-22,Denmark,
2020-02-23,Denmark,
2020-02-24,Denmark,
2020-02-25,Denmark,
2020-02-26,Denmark,
2020-02-27,Denmark,
2020-02-28,Denmark,
2020-02-29,Denmark,
2020-03-01,Denmark,
2020-03-02,Denmark,
2020-03-03,Denmark,
2020-03-04,Denmark,
2020-03-05,Denmark,
2020-03-06,Denmark,
2020-03-07,Denmark,
2020-03-08,Denmark,
2020-03-09,Denmark,
2020-03-10,Denmark,
2020-03-11,Denmark,
2020-03-12,Denmark,
2020-03-13,Denmark,
2020-03-14,Denmark,
2020-03-15,Denmark,
2020-03-16,Denmark,
2020-03-17,Denmark,inf
2020-03-18,Denmark,inf
2020-03-19,Denmark,inf
2020-03-20,Denmark,inf
2020-03-21,Denmark,inf
2020-03-22,Denmark,28.5714
2020-03-23,Denmark,21.4286
2020-03-24,Denmark,19.0476
2020-03-25,Denmark,13.7931
2020-03-26,Denmark,17.2414
2020-03-27,Denmark,13.9535
2020-03-28,Denmark,10.9375
2020-03-29,Denmark,8.6022
2020-03-30,Denmark,8.6022
2020-03-31,Denmark,4.6784
2020-04-01,Denmark,4.3668
2020-04-02,Denmark,4.9383
2020-04-03,Denmark,4.0956
2020-04-04,Denmark,3.7736
2020-04-05,Denmark,3.2823
2020-04-06,Denmark,3.2
2020-04-07,Denmark,3.0246
2020-04-08,Denmark,2.6059
2020-04-09,Denmark,2.2409
2020-04-10,Denmark,1.7943
2020-04-11,Denmark,1.507
2020-04-12,Denmark,1.2299
2020-04-13,Denmark,1.1804
2020-04-14,Denmark,1.2027
2020-04-15,Denmark,1.0647
2020-04-16,Denmark,0.9132
2020-04-17,Denmark,0.9286
2020-04-18,Denmark,0.8615
2020-04-19,Denmark,0.8615
2020-04-20,Denmark,0.766
2020-04-21,Denmark,0.6729
2020-04-22,Denmark,0.7368
2020-04-23,Denmark,0.6831
2020-04-24,Denmark,0.7072
2020-04-25,Denmark,0.7107
2020-04-26,Denmark,0.757
2020-04-27,Denmark,0.716
2020-04-28,Denmark,0.712
2020-04-29,Denmark,0.6706
2020-04-30,Denmark,0.6745
2020-05-01,Denmark,0.7136
2020-05-02,Denmark,0.7181
2020-05-03,Denmark,0.7972
2020-05-04,Denmark,0.8459
2020-05-05,Denmark,0.9862
2020-05-06,Denmark,0.9336
2020-05-07,Denmark,0.9404
2020-05-08,Denmark,0.9615
2020-05-09,Denmark,0.7901
2020-05-10,Denmark,0.6515
2020-05-11,Denmark,0.6515
2020-05-12,Denmark,0.3257
2020-05-13,Denmark,0.4211
2020-05-14,Denmark,0.3444
2020-05-15,Denmark,0.2334
2020-05-16,Denmark,0.2353
2020-05-17,Denmark,0.3891
2020-05-18,Denmark,0.2618
2020-05-19,Denmark,0.3963
2020-05-20,Denmark,0.4518
2020-05-21,Denmark,0.4666
2020-05-22,Denmark,0.4942
2020-05-23,Denmark,0.5455
2020-05-24,Denmark,0.4115
2020-05-25,Denmark,0.4444
2020-05-26,Denmark,0.5089
2020-05-27,Denmark,0.5831
2020-05-28,Denmark,0.2915
2020-05-29,Denmark,0.2976
2020-05-30,Denmark,0.3584
2020-05-31,Denmark,0.8
2020-06-01,Denmark,0.8475
2020-06-02,Denmark,0.9346
2020-06-03,Denmark,0.7782
2020-06-04,Denmark,0.8734
2020-06-05,Denmark,1.3575
2020-06-06,Denmark,0.905
2020-06-07,Denmark,1.0
2020-06-08,Denmark,1.0363
2020-06-09,Denmark,1.0
2020-06-10,Denmark,0.9662
2020-06-11,Denmark,1.0753
2020-06-12,Denmark,0.6667
2020-06-13,Denmark,0.5587
2020-06-14,Denmark,0.5376
2020-06-15,Denmark,0.5181
2020-06-16,Denmark,0.4673
2020-06-17,Denmark,0.4673
2020-06-18,Denmark,0.5
2020-06-19,Denmark,0.5587
2020-06-20,Denmark,0.0
2020-06-21,Denmark,0.0
2020-06-22,Denmark,0.6098
2020-06-23,Denmark,0.6369
2020-06-24,Denmark,0.7752
2020-06-25,Denmark,0.0
2020-06-26,Denmark,0.7752
2020-06-27,Denmark,1.0
2020-06-28,Denmark,1.0753
2020-06-29,Denmark,0.0
2020-06-30,Denmark,0.0
2020-07-01,Denmark,0.0
2020-07-02,Denmark,0.0
2020-07-03,Denmark,0.0
2020-07-04,Denmark,0.0
2020-07-05,Denmark,0.0
2020-07-06,Denmark,0.0
2020-07-07,Denmark,2.0
2020-07-08,Denmark,0.0
2020-07-09,Denmark,0.0
2020-07-10,Denmark,0.0
2020-07-11,Denmark,0.0
2020-07-12,Denmark,0.0
2020-07-13,Denmark,0.0
2020-07-14,Denmark,0.0
2020-07-15,Denmark,0.0
2020-07-16,Denmark,0.0
2020-07-17,Denmark,0.0
2020-07-18,Denmark,0.0
2020-07-19,Denmark,0.0
2020-07-20,Denmark,0.0
2020-07-21,Denmark,0.0
2020-07-22,Denmark,0.0
2020-07-23,Denmark,0.0
2020-07-24,Denmark,0.0
2020-07-25,Denmark,0.0
2020-07-26,Denmark,0.0
2020-07-27,Denmark,0.0
2020-01-22,Diamond Princess,
2020-01-23,Diamond Princess,
2020-01-24,Diamond Princess,
2020-01-25,Diamond Princess,
2020-01-26,Diamond Princess,
2020-01-27,Diamond Princess,
2020-01-28,Diamond Princess,
2020-01-29,Diamond Princess,
2020-01-30,Diamond Princess,
2020-01-31,Diamond Princess,
2020-02-01,Diamond Princess,
2020-02-02,Diamond Princess,
2020-02-03,Diamond Princess,
2020-02-04,Diamond Princess,
2020-02-05,Diamond Princess,
2020-02-06,Diamond Princess,
2020-02-07,Diamond Princess,
2020-02-08,Diamond Princess,
2020-02-09,Diamond Princess,
2020-02-10,Diamond Princess,
2020-02-11,Diamond Princess,
2020-02-12,Diamond Princess,
2020-02-13,Diamond Princess,
2020-02-14,Diamond Princess,
2020-02-15,Diamond Princess,
2020-02-16,Diamond Princess,
2020-02-17,Diamond Princess,
2020-02-18,Diamond Princess,
2020-02-19,Diamond Princess,
2020-02-20,Diamond Princess,
2020-02-21,Diamond Princess,
2020-02-22,Diamond Princess,
2020-02-23,Diamond Princess,
2020-02-24,Diamond Princess,
2020-02-25,Diamond Princess,
2020-02-26,Diamond Princess,inf
2020-02-27,Diamond Princess,
2020-02-28,Diamond Princess,7.1429
2020-02-29,Diamond Princess,7.1429
2020-03-01,Diamond Princess,0.0
2020-03-02,Diamond Princess,0.0
2020-03-03,Diamond Princess,0.0
2020-03-04,Diamond Princess,0.0
2020-03-05,Diamond Princess,0.0
2020-03-06,Diamond Princess,0.0
2020-03-07,Diamond Princess,0.0
2020-03-08,Diamond Princess,0.0
2020-03-09,Diamond Princess,0.0
2020-03-10,Diamond Princess,0.0
2020-03-11,Diamond Princess,0.0
2020-03-12,Diamond Princess,0.0
2020-03-13,Diamond Princess,0.0
2020-03-14,Diamond Princess,0.0
2020-03-15,Diamond Princess,0.0
2020-03-16,Diamond Princess,0.0
2020-03-17,Diamond Princess,0.0
2020-03-18,Diamond Princess,0.0
2020-03-19,Diamond Princess,0.0
2020-03-20,Diamond Princess,0.0
2020-03-21,Diamond Princess,0.0
2020-03-22,Diamond Princess,0.0
2020-03-23,Diamond Princess,0.0
2020-03-24,Diamond Princess,0.0
2020-03-25,Diamond Princess,0.0
2020-03-26,Diamond Princess,0.0
2020-03-27,Diamond Princess,0.0
2020-03-28,Diamond Princess,0.0
2020-03-29,Diamond Princess,0.0
2020-03-30,Diamond Princess,0.0
2020-03-31,Diamond Princess,0.0
2020-04-01,Diamond Princess,0.0
2020-04-02,Diamond Princess,0.0
2020-04-03,Diamond Princess,0.0
2020-04-04,Diamond Princess,0.0
2020-04-05,Diamond Princess,0.0
2020-04-06,Diamond Princess,0.0
2020-04-07,Diamond Princess,0.0
2020-04-08,Diamond Princess,0.0
2020-04-09,Diamond Princess,0.0
2020-04-10,Diamond Princess,0.0
2020-04-11,Diamond Princess,0.0
2020-04-12,Diamond Princess,0.0
2020-04-13,Diamond Princess,0.0
2020-04-14,Diamond Princess,0.0
2020-04-15,Diamond Princess,0.0
2020-04-16,Diamond Princess,0.0
2020-04-17,Diamond Princess,0.0
2020-04-18,Diamond Princess,0.0
2020-04-19,Diamond Princess,0.0
2020-04-20,Diamond Princess,0.0
2020-04-21,Diamond Princess,0.0
2020-04-22,Diamond Princess,0.0
2020-04-23,Diamond Princess,0.0
2020-04-24,Diamond Princess,0.0
2020-04-25,Diamond Princess,0.0
2020-04-26,Diamond Princess,0.0
2020-04-27,Diamond Princess,0.0
2020-04-28,Diamond Princess,0.0
2020-04-29,Diamond Princess,0.0
2020-04-30,Diamond Princess,0.0
2020-05-01,Diamond Princess,0.0
2020-05-02,Diamond Princess,0.0
2020-05-03,Diamond Princess,0.0
2020-05-04,Diamond Princess,0.0
2020-05-05,Diamond Princess,0.0
2020-05-06,Diamond Princess,0.0
2020-05-07,Diamond Princess,0.0
2020-05-08,Diamond Princess,0.0
2020-05-09,Diamond Princess,
2020-05-10,Diamond Princess,
2020-05-11,Diamond Princess,
2020-05-12,Diamond Princess,
2020-05-13,Diamond Princess,
2020-05-14,Diamond Princess,
2020-05-15,Diamond Princess,
2020-05-16,Diamond Princess,
2020-05-17,Diamond Princess,
2020-05-18,Diamond Princess,
2020-05-19,Diamond Princess,
2020-05-20,Diamond Princess,
2020-05-21,Diamond Princess,
2020-05-22,Diamond Princess,
2020-05-23,Diamond Princess,
2020-05-24,Diamond Princess,
2020-05-25,Diamond Princess,
2020-05-26,Diamond Princess,
2020-05-27,Diamond Princess,
2020-05-28,Diamond Princess,
2020-05-29,Diamond Princess,
2020-05-30,Diamond Princess,
2020-05-31,Diamond Princess,
2020-06-01,Diamond Princess,
2020-06-02,Diamond Princess,
2020-06-03,Diamond Princess,
2020-06-04,Diamond Princess,
2020-06-05,Diamond Princess,
2020-06-06,Diamond Princess,
2020-06-07,Diamond Princess,
2020-06-08,Diamond Princess,
2020-06-09,Diamond Princess,
2020-06-10,Diamond Princess,
2020-06-11,Diamond Princess,
2020-06-12,Diamond Princess,
2020-06-13,Diamond Princess,
2020-06-14,Diamond Princess,
2020-06-15,Diamond Princess,
2020-06-16,Diamond Princess,
2020-06-17,Diamond Princess,
2020-06-18,Diamond Princess,
2020-06-19,Diamond Princess,
2020-06-20,Diamond Princess,
2020-06-21,Diamond Princess,
2020-06-22,Diamond Princess,
2020-06-23,Diamond Princess,
2020-06-24,Diamond Princess,
2020-06-25,Diamond Princess,
2020-06-26,Diamond Princess,
2020-06-27,Diamond Princess,
2020-06-28,Diamond Princess,
2020-06-29,Diamond Princess,
2020-06-30,Diamond Princess,
2020-07-01,Diamond Princess,
2020-07-02,Diamond Princess,
2020-07-03,Diamond Princess,
2020-07-04,Diamond Princess,
2020-07-05,Diamond Princess,
2020-07-06,Diamond Princess,
2020-07-07,Diamond Princess,
2020-07-08,Diamond Princess,
2020-07-09,Diamond Princess,
2020-07-10,Diamond Princess,
2020-07-11,Diamond Princess,
2020-07-12,Diamond Princess,
2020-07-13,Diamond Princess,
2020-07-14,Diamond Princess,
2020-07-15,Diamond Princess,
2020-07-16,Diamond Princess,
2020-07-17,Diamond Princess,
2020-07-18,Diamond Princess,
2020-07-19,Diamond Princess,
2020-07-20,Diamond Princess,
2020-07-21,Diamond Princess,
2020-07-22,Diamond Princess,
2020-07-23,Diamond Princess,
2020-07-24,Diamond Princess,
2020-07-25,Diamond Princess,
2020-07-26,Diamond Princess,
2020-07-27,Diamond Princess,
2020-01-22,Djibouti,
2020-01-23,Djibouti,
2020-01-24,Djibouti,
2020-01-25,Djibouti,
2020-01-26,Djibouti,
2020-01-27,Djibouti,
2020-01-28,Djibouti,
2020-01-29,Djibouti,
2020-01-30,Djibouti,
2020-01-31,Djibouti,
2020-02-01,Djibouti,
2020-02-02,Djibouti,
2020-02-03,Djibouti,
2020-02-04,Djibouti,
2020-02-05,Djibouti,
2020-02-06,Djibouti,
2020-02-07,Djibouti,
2020-02-08,Djibouti,
2020-02-09,Djibouti,
2020-02-10,Djibouti,
2020-02-11,Djibouti,
2020-02-12,Djibouti,
2020-02-13,Djibouti,
2020-02-14,Djibouti,
2020-02-15,Djibouti,
2020-02-16,Djibouti,
2020-02-17,Djibouti,
2020-02-18,Djibouti,
2020-02-19,Djibouti,
2020-02-20,Djibouti,
2020-02-21,Djibouti,
2020-02-22,Djibouti,
2020-02-23,Djibouti,
2020-02-24,Djibouti,
2020-02-25,Djibouti,
2020-02-26,Djibouti,
2020-02-27,Djibouti,
2020-02-28,Djibouti,
2020-02-29,Djibouti,
2020-03-01,Djibouti,
2020-03-02,Djibouti,
2020-03-03,Djibouti,
2020-03-04,Djibouti,
2020-03-05,Djibouti,
2020-03-06,Djibouti,
2020-03-07,Djibouti,
2020-03-08,Djibouti,
2020-03-09,Djibouti,
2020-03-10,Djibouti,
2020-03-11,Djibouti,
2020-03-12,Djibouti,
2020-03-13,Djibouti,
2020-03-14,Djibouti,
2020-03-15,Djibouti,
2020-03-16,Djibouti,
2020-03-17,Djibouti,
2020-03-18,Djibouti,
2020-03-19,Djibouti,
2020-03-20,Djibouti,
2020-03-21,Djibouti,
2020-03-22,Djibouti,
2020-03-23,Djibouti,
2020-03-24,Djibouti,
2020-03-25,Djibouti,
2020-03-26,Djibouti,
2020-03-27,Djibouti,
2020-03-28,Djibouti,
2020-03-29,Djibouti,
2020-03-30,Djibouti,
2020-03-31,Djibouti,
2020-04-01,Djibouti,
2020-04-02,Djibouti,
2020-04-03,Djibouti,
2020-04-04,Djibouti,
2020-04-05,Djibouti,
2020-04-06,Djibouti,
2020-04-07,Djibouti,
2020-04-08,Djibouti,
2020-04-09,Djibouti,
2020-04-10,Djibouti,
2020-04-11,Djibouti,
2020-04-12,Djibouti,
2020-04-13,Djibouti,
2020-04-14,Djibouti,
2020-04-15,Djibouti,
2020-04-16,Djibouti,
2020-04-17,Djibouti,
2020-04-18,Djibouti,0.0
2020-04-19,Djibouti,0.0
2020-04-20,Djibouti,0.0
2020-04-21,Djibouti,0.0
2020-04-22,Djibouti,0.0
2020-04-23,Djibouti,0.0
2020-04-24,Djibouti,0.0
2020-04-25,Djibouti,0.0
2020-04-26,Djibouti,0.0
2020-04-27,Djibouti,0.0
2020-04-28,Djibouti,0.0
2020-04-29,Djibouti,0.0
2020-04-30,Djibouti,0.0
2020-05-01,Djibouti,0.0
2020-05-02,Djibouti,0.0
2020-05-03,Djibouti,
2020-05-04,Djibouti,
2020-05-05,Djibouti,
2020-05-06,Djibouti,
2020-05-07,Djibouti,
2020-05-08,Djibouti,
2020-05-09,Djibouti,
2020-05-10,Djibouti,
2020-05-11,Djibouti,
2020-05-12,Djibouti,
2020-05-13,Djibouti,
2020-05-14,Djibouti,0.0
2020-05-15,Djibouti,0.0
2020-05-16,Djibouti,0.0
2020-05-17,Djibouti,0.0
2020-05-18,Djibouti,14.2857
2020-05-19,Djibouti,14.2857
2020-05-20,Djibouti,14.2857
2020-05-21,Djibouti,14.2857
2020-05-22,Djibouti,14.2857
2020-05-23,Djibouti,7.1429
